Gene 1,Gene 2,Weight,Network group,Network,cluster
GAD1,CNTNAP2,0.0218315,Co-expression,Rinn-Snyder-2004,1
MEF2D,ZFHX4,0.009218097,Co-expression,Rinn-Snyder-2004,1
CELF4,EPHA6,0.012916912,Co-expression,Singh-Darlington-2011,1
EPHA7,CELF4,0.01404366,Co-expression,Singh-Darlington-2011,1
GAD1,ST6GALNAC5,0.014714199,Co-expression,Singh-Darlington-2011,1
NPY2R,CELF4,0.016027337,Co-expression,Singh-Darlington-2011,1
MAS1,GRIA1,0.01116329,Co-expression,Singh-Darlington-2011,1
EPHA6,PLK2,0.013129532,Co-expression,Andrechek-Nevins-2009,1
ADCY9,KCNN2,0.006275376,Co-expression,Andrechek-Nevins-2009,1
PPP3CA,TCF4,0.011460125,Co-expression,Tarnavski-Izumo-2004,1
MPP7,DMD,0.018273432,Co-expression,Tarnavski-Izumo-2004,1
MEF2D,MEIS2,0.019289939,Co-expression,Tarnavski-Izumo-2004,1
MEF2D,ADCY9,0.018726699,Co-expression,Tarnavski-Izumo-2004,1
GRIA1,PCDH9,0.005199596,Co-expression,Harris-Stevenson-2013,1
GRIA1,NTM,0.007058848,Co-expression,Harris-Stevenson-2013,1
GAD1,ST6GALNAC5,0.02486342,Co-expression,Harris-Stevenson-2013,1
ADCY9,GRIA1,0.006646765,Co-expression,Harris-Stevenson-2013,1
PEX5L,PCDH9,0.020484628,Co-localization,Su-Hogenesch-2004,1
NTM,ADGRL2,0.01694782,Co-localization,Su-Hogenesch-2004,1
MEF2C,PLK2,0.019765357,Co-localization,Su-Hogenesch-2004,1
PPP3CA,MEF2C,0.016897932,Co-localization,Su-Hogenesch-2004,1
PPP3CA,TCF4,0.011291905,Co-localization,Su-Hogenesch-2004,1
PRKCE,PLK2,0.015758142,Co-localization,Su-Hogenesch-2004,1
PRKCE,PPP3CA,0.013249347,Co-localization,Su-Hogenesch-2004,1
EPHA7,ARL15,0.026446788,Co-localization,Su-Hogenesch-2004,1
GLRB,PCDH9,0.00801029,Co-localization,Su-Hogenesch-2004,1
GLRB,PEX5L,0.010672994,Co-localization,Su-Hogenesch-2004,1
CTTNBP2,ADGRL2,0.025999181,Co-localization,Su-Hogenesch-2004,1
CTTNBP2,KCNN2,0.02889052,Co-localization,Su-Hogenesch-2004,1
CTTNBP2,GRIA1,0.010206304,Co-localization,Su-Hogenesch-2004,1
GRIA2,NTM,0.007784301,Co-localization,Su-Hogenesch-2004,1
GRIA2,GRIA1,0.004844888,Co-localization,Su-Hogenesch-2004,1
GRIA2,CTTNBP2,0.012568885,Co-localization,Su-Hogenesch-2004,1
BDNF,FAM19A1,0.023687106,Co-localization,Su-Hogenesch-2004,1
BDNF,ARL15,0.025853127,Co-localization,Su-Hogenesch-2004,1
BDNF,EPHA7,0.022618309,Co-localization,Su-Hogenesch-2004,1
ST6GALNAC5,FAM19A1,0.020179603,Co-localization,Su-Hogenesch-2004,1
ST6GALNAC5,PLK2,0.015609631,Co-localization,Su-Hogenesch-2004,1
ST6GALNAC5,EPHA6,0.018346036,Co-localization,Su-Hogenesch-2004,1
ST6GALNAC5,EPHA7,0.01634663,Co-localization,Su-Hogenesch-2004,1
ST6GALNAC5,BDNF,0.014439122,Co-localization,Su-Hogenesch-2004,1
FLRT2,ADGRL2,0.029073456,Co-localization,Su-Hogenesch-2004,1
FLRT2,PLK2,0.021698836,Co-localization,Su-Hogenesch-2004,1
GAD1,NTM,0.007570831,Co-localization,Su-Hogenesch-2004,1
GAD1,GRIA1,0.004703405,Co-localization,Su-Hogenesch-2004,1
GAD1,CELF4,0.003925902,Co-localization,Su-Hogenesch-2004,1
GAD1,CTTNBP2,0.012113056,Co-localization,Su-Hogenesch-2004,1
GAD1,GRIA2,0.005668656,Co-localization,Su-Hogenesch-2004,1
ADCY9,KCNN2,0.022686157,Co-localization,Su-Hogenesch-2004,1
NPY2R,FAM19A1,0.02768902,Co-localization,Su-Hogenesch-2004,1
PAQR8,GLRB,0.00704999,Co-localization,Su-Hogenesch-2004,1
ADGRB3,ARL15,0.017229779,Co-localization,Su-Hogenesch-2004,1
ADGRB3,NTM,0.011846345,Co-localization,Su-Hogenesch-2004,1
ADGRB3,EPHA7,0.01847008,Co-localization,Su-Hogenesch-2004,1
ADGRB3,GRIA2,0.007838029,Co-localization,Su-Hogenesch-2004,1
ADGRB3,BDNF,0.015624223,Co-localization,Su-Hogenesch-2004,1
MAS1,FAM19A1,0.023065928,Co-localization,Su-Hogenesch-2004,1
MAS1,ARL15,0.018762589,Co-localization,Su-Hogenesch-2004,1
MAS1,EPHA6,0.020182375,Co-localization,Su-Hogenesch-2004,1
MAS1,EPHA7,0.020109665,Co-localization,Su-Hogenesch-2004,1
MAS1,BDNF,0.018198851,Co-localization,Su-Hogenesch-2004,1
MAS1,ST6GALNAC5,0.015853543,Co-localization,Su-Hogenesch-2004,1
MEIS2,ELAVL2,0.007650468,Co-localization,Siddiqui-Marra-2005,1
DMD,KCNC1,0.009119693,Co-localization,Siddiqui-Marra-2005,1
CELF4,NTM,0.003420615,Co-localization,Siddiqui-Marra-2005,1
CELF4,KCNC1,0.00256448,Co-localization,Siddiqui-Marra-2005,1
CELF4,GRIA1,0.002724611,Co-localization,Siddiqui-Marra-2005,1
HS6ST2,MEF2C,0.01321767,Co-localization,Siddiqui-Marra-2005,1
FNDC4,ELAVL2,0.01405263,Co-localization,Siddiqui-Marra-2005,1
FNDC4,EPHA7,0.021168513,Co-localization,Siddiqui-Marra-2005,1
GRIA2,KCNC1,0.003607994,Co-localization,Siddiqui-Marra-2005,1
GRIA2,DMD,0.004680869,Co-localization,Siddiqui-Marra-2005,1
GRIA2,TCF4,0.003413265,Co-localization,Siddiqui-Marra-2005,1
GRIA2,GRIA1,0.00349734,Co-localization,Siddiqui-Marra-2005,1
ST6GALNAC5,CELF4,0.003624262,Co-localization,Siddiqui-Marra-2005,1
ADCY9,GRIA2,0.007532456,Co-localization,Siddiqui-Marra-2005,1
PAQR8,GRIA2,0.00717706,Co-localization,Siddiqui-Marra-2005,1
ADGRB3,GRIA1,0.010640821,Co-localization,Siddiqui-Marra-2005,1
DMD,KCNC1,0.007071412,Other,Phenotype-MGI,1
ZFPM2,DMD,0.009043238,Other,Phenotype-MGI,1
MEF2C,RUNX2,0.003766326,Other,Phenotype-MGI,1
GRIA2,KCNC1,0.007653469,Other,Phenotype-MGI,1
GRIA2,DMD,0.007276384,Other,Phenotype-MGI,1
BDNF,RUNX2,0.002184073,Other,Phenotype-MGI,1
BDNF,DMD,0.005844057,Other,Phenotype-MGI,1
BDNF,GRIA2,0.004402391,Other,Phenotype-MGI,1
HS6ST3,CNTNAP2,0.002387638,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NTM,CNTNAP2,0.001292533,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NTM,HS6ST3,0.00206574,Predicted,Guan-Troyanskaya-2008 MouseNET,1
KCNC1,KCNN2,0.001816688,Predicted,Guan-Troyanskaya-2008 MouseNET,1
KCNC1,RUNX2,0.000707427,Predicted,Guan-Troyanskaya-2008 MouseNET,1
DMD,KCNN2,0.00152685,Predicted,Guan-Troyanskaya-2008 MouseNET,1
DMD,RUNX2,0.00064061,Predicted,Guan-Troyanskaya-2008 MouseNET,1
DMD,KCNC1,0.001541352,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ZFPM2,RUNX2,0.000565019,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ZFPM2,KCNC1,0.000710107,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ZFPM2,DMD,0.000644696,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ZFHX4,NTM,0.003201012,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ZFHX4,ELAVL2,0.06059713,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PLK2,ARL15,0.002469914,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PLK2,RUNX2,0.00032005,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PLK2,KCNC1,0.000401155,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PLK2,DMD,0.000287997,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,ATP2B1,0.002127745,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,RUNX2,0.000656197,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,ELAVL2,0.004567329,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,KCNC1,0.000784739,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,DMD,0.000531618,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,ZFPM2,0.00046245,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,ZFHX4,0.005126207,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2C,PLK2,0.000340726,Predicted,Guan-Troyanskaya-2008 MouseNET,1
TCF4,RUNX2,0.000370126,Predicted,Guan-Troyanskaya-2008 MouseNET,1
TCF4,KCNC1,0.000962338,Predicted,Guan-Troyanskaya-2008 MouseNET,1
TCF4,PLK2,0.000533671,Predicted,Guan-Troyanskaya-2008 MouseNET,1
TCF4,MEF2C,0.000633828,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA1,CNTNAP2,0.000964011,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA1,HS6ST3,0.001398747,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA1,NTM,0.001124248,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA1,KCNC1,0.001261324,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,HS6ST3,0.001254878,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,KCNC1,0.000933116,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,DMD,0.000739003,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,PLK2,0.00034111,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,MEF2C,0.000891601,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,TCF4,0.000568763,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PPP3CA,GRIA1,0.001503774,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MPP7,TRPS1,0.5048057,Predicted,Guan-Troyanskaya-2008 MouseNET,1
SHANK2,ADGRL2,0.33739084,Predicted,Guan-Troyanskaya-2008 MouseNET,1
HS6ST2,DMD,0.003767789,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PRKCE,MEIS2,0.03729201,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PRKCE,PLK2,0.001499928,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PRKCE,MEF2C,0.000804369,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PRKCE,PPP3CA,0.001944416,Predicted,Guan-Troyanskaya-2008 MouseNET,1
EPHA7,KCNN2,0.002589895,Predicted,Guan-Troyanskaya-2008 MouseNET,1
EPHA7,RUNX2,0.00078577,Predicted,Guan-Troyanskaya-2008 MouseNET,1
EPHA7,PLK2,0.000714403,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GLRB,PCDH9,0.09109556,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GLRB,CNTNAP2,0.002336504,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GLRB,HS6ST3,0.003399115,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GLRB,NTM,0.001461588,Predicted,Guan-Troyanskaya-2008 MouseNET,1
FNDC4,LRRTM4,0.081291586,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,CNTNAP2,0.001165356,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,HS6ST3,0.000519124,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,KCNN2,0.000829287,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,NTM,0.000850778,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,RUNX2,0.000293676,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,KCNC1,0.001152676,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,DMD,0.000654028,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,ZFPM2,0.000365747,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,PLK2,0.000313825,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,MEF2C,0.000308048,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,TCF4,0.000553283,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,EPHA6,0.001537013,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,GRIA1,0.002846422,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,CELF4,0.001259102,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,PPP3CA,0.000848433,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,EPHA7,0.000699954,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GRIA2,GLRB,0.000563375,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,CNTNAP2,0.00043477,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,KCNN2,0.000766592,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,RUNX2,0.000597102,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,KCNC1,0.000748394,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,DMD,0.000989304,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,ZFPM2,0.000608877,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,PLK2,0.000358376,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,MEF2C,0.000622382,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,TCF4,0.000294741,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,GRIA1,0.000355884,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,PPP3CA,0.000637787,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,HS6ST2,0.001936196,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,EPHA7,0.000772871,Predicted,Guan-Troyanskaya-2008 MouseNET,1
BDNF,GRIA2,0.000554331,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,CNTNAP2,0.003840776,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,HS6ST3,0.005587509,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,NTM,0.003705873,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,GRIA1,0.004651674,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,GLRB,0.006245646,Predicted,Guan-Troyanskaya-2008 MouseNET,1
GAD1,GRIA2,0.001428444,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,NTM,0.001150038,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,RUNX2,0.000692731,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,KCNC1,0.001201391,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,TCF4,0.002023244,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,PPP3CA,0.002607551,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADCY9,GRIA2,0.000610534,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,KCNC1,0.000734304,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,ZFPM2,0.000497612,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,PLK2,0.000381755,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,MEF2C,0.000714675,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,GRIA2,0.000254489,Predicted,Guan-Troyanskaya-2008 MouseNET,1
NPY2R,BDNF,0.000397583,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2D,ZFHX4,0.018598292,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2D,MEF2C,0.016992938,Predicted,Guan-Troyanskaya-2008 MouseNET,1
MEF2D,PRKCE,0.003014153,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PAQR8,PCDH9,0.0757607,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PAQR8,CNTNAP2,0.00210753,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PAQR8,GLRB,0.00244252,Predicted,Guan-Troyanskaya-2008 MouseNET,1
PAQR8,GRIA2,0.000878839,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,CNTNAP2,0.002706811,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,HS6ST3,0.002208144,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,NTM,0.00209923,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,GRIA1,0.001611786,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,GLRB,0.001965901,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,GRIA2,0.000959838,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,GAD1,0.004994893,Predicted,Guan-Troyanskaya-2008 MouseNET,1
ADGRB3,PAQR8,0.002408879,Predicted,Guan-Troyanskaya-2008 MouseNET,1
LRRTM4,FAM19A1,0.009842231,Predicted,Conservation profile-Inparanoid,1
RUNX2,HS6ST3,0.018198632,Predicted,Conservation profile-Inparanoid,1
MEIS2,ATP2B1,0.006749239,Predicted,Conservation profile-Inparanoid,1
DMD,MEIS2,0.010482958,Predicted,Conservation profile-Inparanoid,1
EPHA6,DMD,0.017977858,Predicted,Conservation profile-Inparanoid,1
HS6ST2,DMD,0.019876458,Predicted,Conservation profile-Inparanoid,1
HS6ST2,EPHA6,0.011708714,Predicted,Conservation profile-Inparanoid,1
EPHA7,EPHA6,0.012083485,Predicted,Conservation profile-Inparanoid,1
FNDC4,FAM19A1,0.013221682,Predicted,Conservation profile-Inparanoid,1
FNDC4,LRRTM4,0.02011976,Predicted,Conservation profile-Inparanoid,1
GRIA2,GRIA1,0.013693053,Predicted,Conservation profile-Inparanoid,1
ZEB2,TRPS1,0.002092582,Predicted,Kim-Marcotte-2008,1
ZBTB20,TRPS1,0.001773152,Predicted,Kim-Marcotte-2008,1
ZBTB20,ZEB2,0.001795294,Predicted,Kim-Marcotte-2008,1
KCNC1,KCNN2,0.012133699,Predicted,Kim-Marcotte-2008,1
ZFPM2,TRPS1,0.002153393,Predicted,Kim-Marcotte-2008,1
ZFPM2,ZEB2,0.002090866,Predicted,Kim-Marcotte-2008,1
ZFPM2,ZBTB20,0.001747141,Predicted,Kim-Marcotte-2008,1
ZFHX4,TRPS1,0.001550063,Predicted,Kim-Marcotte-2008,1
ZFHX4,ZEB2,0.001766976,Predicted,Kim-Marcotte-2008,1
ZFHX4,ZBTB20,0.001300126,Predicted,Kim-Marcotte-2008,1
ZFHX4,ZFPM2,0.001546225,Predicted,Kim-Marcotte-2008,1
MEF2C,RUNX2,0.015052491,Predicted,Kim-Marcotte-2008,1
GRIA1,KCNC1,0.007054772,Predicted,Kim-Marcotte-2008,1
CELF4,ELAVL2,0.007067632,Predicted,Kim-Marcotte-2008,1
SHANK2,EPHA6,0.00362902,Predicted,Kim-Marcotte-2008,1
SHANK2,MPP7,0.005995118,Predicted,Kim-Marcotte-2008,1
HS6ST2,HS6ST3,0.51291215,Predicted,Kim-Marcotte-2008,1
HS6ST1,HS6ST3,0.50757515,Predicted,Kim-Marcotte-2008,1
HS6ST1,HS6ST2,0.47929782,Predicted,Kim-Marcotte-2008,1
PRKCE,PLK2,0.001615793,Predicted,Kim-Marcotte-2008,1
EPHA7,PLK2,0.001593403,Predicted,Kim-Marcotte-2008,1
EPHA7,EPHA6,0.003486129,Predicted,Kim-Marcotte-2008,1
EPHA7,SHANK2,0.003569111,Predicted,Kim-Marcotte-2008,1
FNDC4,EPHA6,0.005434551,Predicted,Kim-Marcotte-2008,1
FNDC4,EPHA7,0.004821751,Predicted,Kim-Marcotte-2008,1
GRIA2,KCNC1,0.007391206,Predicted,Kim-Marcotte-2008,1
GRIA2,GRIA1,0.015147151,Predicted,Kim-Marcotte-2008,1
MEF2D,MEF2C,0.13582826,Predicted,Kim-Marcotte-2008,1
ADGRB3,ADGRL2,0.016536493,Predicted,Kim-Marcotte-2008,1
MAS1,NPY2R,0.000886531,Predicted,Kim-Marcotte-2008,1
HS3ST4,CPNE4,0.007030238,Co-expression,Gallardo-Castrillon-2007,2
RNF182,SHISA6,0.018098235,Co-expression,Gallardo-Castrillon-2007,2
FAM19A1,SHISA6,0.019721517,Co-expression,Gallardo-Castrillon-2007,2
ELAVL2,FAM19A1,0.014352798,Co-expression,Gallardo-Castrillon-2007,2
ERC2,FAM19A1,0.012001175,Co-expression,Gallardo-Castrillon-2007,2
ERC2,CLSTN2,0.017108303,Co-expression,Gallardo-Castrillon-2007,2
NTM,NRXN3,0.010187504,Co-expression,Gallardo-Castrillon-2007,2
NTM,CPNE4,0.01002536,Co-expression,Gallardo-Castrillon-2007,2
NTM,HS3ST4,0.002620332,Co-expression,Gallardo-Castrillon-2007,2
NTM,GRIK4,0.007344612,Co-expression,Gallardo-Castrillon-2007,2
CELF4,NRXN3,0.008890313,Co-expression,Gallardo-Castrillon-2007,2
CELF4,TRHDE,0.006880755,Co-expression,Gallardo-Castrillon-2007,2
CELF4,NTM,0.003090932,Co-expression,Gallardo-Castrillon-2007,2
CADPS,NRXN3,0.014375398,Co-expression,Gallardo-Castrillon-2007,2
CADPS,CELF4,0.004209389,Co-expression,Gallardo-Castrillon-2007,2
TMEM181A,FAM19A1,0.017296594,Co-expression,Gallardo-Castrillon-2007,2
TMEM181A,ELAVL2,0.016484058,Co-expression,Gallardo-Castrillon-2007,2
RAB26,KCNQ5,0.007564055,Co-expression,Gallardo-Castrillon-2007,2
GRM4,SHISA6,0.013275561,Co-expression,Gallardo-Castrillon-2007,2
GRM4,DOCK4,0.011903018,Co-expression,Gallardo-Castrillon-2007,2
GRM4,HS3ST4,0.003122131,Co-expression,Gallardo-Castrillon-2007,2
GRM4,FAM19A1,0.011493305,Co-expression,Gallardo-Castrillon-2007,2
GRM4,GRIK4,0.011929479,Co-expression,Gallardo-Castrillon-2007,2
GRM4,DGKB,0.013459356,Co-expression,Gallardo-Castrillon-2007,2
GRM4,NLGN1,0.013811781,Co-expression,Gallardo-Castrillon-2007,2
GRM4,CLSTN2,0.01293308,Co-expression,Gallardo-Castrillon-2007,2
CNTN6,GRIK4,0.023049023,Co-expression,Gallardo-Castrillon-2007,2
CNTN6,NLGN1,0.02505288,Co-expression,Gallardo-Castrillon-2007,2
CNTN6,ERC2,0.013995404,Co-expression,Gallardo-Castrillon-2007,2
CNTN6,GRM4,0.01263189,Co-expression,Gallardo-Castrillon-2007,2
CAMK1G,SHISA6,0.022934083,Co-expression,Gallardo-Castrillon-2007,2
CAMK1G,RNF182,0.016496727,Co-expression,Gallardo-Castrillon-2007,2
CAMK1G,FAM19A1,0.016805258,Co-expression,Gallardo-Castrillon-2007,2
CAMK1G,ERC2,0.01229079,Co-expression,Gallardo-Castrillon-2007,2
CNTN3,HS3ST4,0.005725334,Co-expression,Gallardo-Castrillon-2007,2
CNTN3,GRIK4,0.02251069,Co-expression,Gallardo-Castrillon-2007,2
CNTN3,NLGN1,0.02639686,Co-expression,Gallardo-Castrillon-2007,2
CNTN3,TMEM181A,0.019958558,Co-expression,Gallardo-Castrillon-2007,2
CNTN3,GRM4,0.012719703,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,SHISA6,0.013987705,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,FAM19A1,0.011120567,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,GRIK4,0.01257622,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,CLSTN2,0.015272898,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,ERC2,0.009433837,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,GRM4,0.006767292,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,CNTN6,0.012627815,Co-expression,Gallardo-Castrillon-2007,2
GABRA4,CAMK1G,0.011761788,Co-expression,Gallardo-Castrillon-2007,2
CNKSR2,HS3ST4,0.006360332,Co-expression,Gallardo-Castrillon-2007,2
CNKSR2,DGKB,0.031580042,Co-expression,Gallardo-Castrillon-2007,2
SYT16,SHISA6,0.016344648,Co-expression,Gallardo-Castrillon-2007,2
SYT16,RNF182,0.01166452,Co-expression,Gallardo-Castrillon-2007,2
SYT16,FAM19A1,0.012732156,Co-expression,Gallardo-Castrillon-2007,2
SYT16,DGKB,0.014078378,Co-expression,Gallardo-Castrillon-2007,2
SYT16,ERC2,0.00990611,Co-expression,Gallardo-Castrillon-2007,2
SYT16,GRM4,0.007455644,Co-expression,Gallardo-Castrillon-2007,2
SYT16,CAMK1G,0.0146768,Co-expression,Gallardo-Castrillon-2007,2
SYT16,GABRA4,0.007930251,Co-expression,Gallardo-Castrillon-2007,2
SYT1,NRXN3,0.019417286,Co-expression,Gallardo-Castrillon-2007,2
SYT1,CELF4,0.005934432,Co-expression,Gallardo-Castrillon-2007,2
SYT1,CADPS,0.008829061,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,NRXN3,0.013218623,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,TRHDE,0.010622663,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,CELF4,0.004443461,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,CADPS,0.006194062,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,CNTN6,0.009548303,Co-expression,Gallardo-Castrillon-2007,2
ADGRB3,SYT1,0.00890502,Co-expression,Gallardo-Castrillon-2007,2
BC030500,DGKB,0.02496563,Co-expression,Gallardo-Castrillon-2007,2
BC030500,GRM4,0.011060317,Co-expression,Gallardo-Castrillon-2007,2
SHISA9,HS3ST4,0.006033406,Co-expression,Gallardo-Castrillon-2007,2
SHISA9,TRHDE,0.023069603,Co-expression,Gallardo-Castrillon-2007,2
SHISA9,GABRA4,0.013592334,Co-expression,Gallardo-Castrillon-2007,2
SHISA9,SYT1,0.01486186,Co-expression,Gallardo-Castrillon-2007,2
PRICKLE2,SHISA6,0.016768498,Co-expression,Gallardo-Castrillon-2007,2
PRICKLE2,DOCK4,0.01805105,Co-expression,Gallardo-Castrillon-2007,2
PRICKLE2,CLSTN2,0.02002239,Co-expression,Gallardo-Castrillon-2007,2
PRICKLE2,ERC2,0.009587294,Co-expression,Gallardo-Castrillon-2007,2
PRICKLE2,GRM4,0.007466928,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,HS3ST4,0.00328857,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,GRIK4,0.011264863,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,DGKB,0.012322266,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,NLGN1,0.012455746,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,NTM,0.004350555,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,GRM4,0.005980935,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,CNTN3,0.011356957,Co-expression,Gallardo-Castrillon-2007,2
CYP4X1,BC030500,0.010376372,Co-expression,Gallardo-Castrillon-2007,2
CDH9,HS3ST4,0.002271167,Co-expression,Gallardo-Castrillon-2007,2
CDH9,TRHDE,0.007479008,Co-expression,Gallardo-Castrillon-2007,2
CDH9,GRIK4,0.007009246,Co-expression,Gallardo-Castrillon-2007,2
