Gene 1,Gene 2,Weight,Network group,Network,cluster
FOXP1,FOXP4,0.000507352,Genetic Interactions,Lin-Smith-2010,1
FOXP1,CANX,0.000278689,Genetic Interactions,Lin-Smith-2010,1
LRP8,NRXN3,0.000533745,Genetic Interactions,Lin-Smith-2010,1
LRP8,ZEB2,0.000497603,Genetic Interactions,Lin-Smith-2010,1
LRP8,GRIA1,0.000568313,Genetic Interactions,Lin-Smith-2010,1
LRP8,DLG2,0.000408447,Genetic Interactions,Lin-Smith-2010,1
LRP8,GRIA4,0.000684533,Genetic Interactions,Lin-Smith-2010,1
CACNG2,BNC2,0.001345409,Genetic Interactions,Lin-Smith-2010,1
NLGN3,CELF2,0.001428414,Genetic Interactions,Lin-Smith-2010,1
NSF,CSMD3,0.001132184,Genetic Interactions,Lin-Smith-2010,1
NSF,ENPP2,0.001142379,Genetic Interactions,Lin-Smith-2010,1
NSF,SP4,0.001969635,Genetic Interactions,Lin-Smith-2010,1
NSF,FOXP4,0.002078165,Genetic Interactions,Lin-Smith-2010,1
NSF,LRP8,0.001669135,Genetic Interactions,Lin-Smith-2010,1
DAB1,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014,1
SP4,FOXP2,0.62814295,Physical Interactions,Corominas-Iakoucheva-2014,1
RPIA,FOXP2,0.62814295,Physical Interactions,Corominas-Iakoucheva-2014,1
GRIA2,GRIA3,0.64359426,Physical Interactions,IREF-DIP,1
PICK1,GRIA2,0.3628395,Physical Interactions,IREF-DIP,1
FOXP4,FOXP2,0.70710677,Physical Interactions,IREF-DIP,1
NRXN1,NLGN1,1.0,Physical Interactions,IREF-DIP,1
FOXP1,FOXP2,0.70710677,Physical Interactions,IREF-DIP,1
CACNG2,GRIA1,0.8660254,Physical Interactions,IREF-DIP,1
GRIP1,GRIA2,0.38268343,Physical Interactions,IREF-DIP,1
NLGN1,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIA2,GRIA1,0.066438586,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
DLG2,NLGN1,0.09043013,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIN2A,DLG2,0.04336677,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIA4,GRIA1,0.1167253,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIN2B,DLG2,0.037105434,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
PICK1,GRIA3,0.12516785,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
PICK1,GRIA1,0.036749765,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
PICK1,GRIA2,0.051470205,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
PICK1,GRIA4,0.09042751,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
FOXP4,FOXP2,0.51706374,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NRXN1,NLGN1,0.1208259,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN2,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN2,DLG2,0.09043013,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN2,NRXN1,0.1208259,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
FOXP1,FOXP2,0.28001535,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
FOXP1,FOXP4,0.42161703,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
LRP8,APOE,0.053355608,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
LRP8,DAB1,0.055317435,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
CACNG2,GRIA1,0.11458002,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
CACNG2,GRIA2,0.16047606,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
CACNG2,GRIA4,0.28193885,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN3,NRXN3,0.045656454,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN3,DLG2,0.012785094,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN3,NRXN1,0.017082475,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIP1,GRIA3,0.1025661,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIP1,GRIA1,0.030113801,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIP1,GRIA2,0.042176154,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
GRIP1,GRIA4,0.07409888,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,1
NLGN1,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID,1
GRIA2,GRIA1,0.06640295,Physical Interactions,IREF-BIOGRID,1
DAB1,RBFOX1,0.014816915,Physical Interactions,IREF-BIOGRID,1
DLG2,NLGN1,0.100320436,Physical Interactions,IREF-BIOGRID,1
GRIN2A,DLG2,0.050362222,Physical Interactions,IREF-BIOGRID,1
GRIA4,GRIA1,0.13587937,Physical Interactions,IREF-BIOGRID,1
SP4,FOXP2,0.091331825,Physical Interactions,IREF-BIOGRID,1
RPIA,FOXP2,0.09793857,Physical Interactions,IREF-BIOGRID,1
GRIN2B,DLG2,0.041152954,Physical Interactions,IREF-BIOGRID,1
PICK1,GRIA3,0.11575736,Physical Interactions,IREF-BIOGRID,1
PICK1,GRIA1,0.028477384,Physical Interactions,IREF-BIOGRID,1
PICK1,GRIA2,0.03645833,Physical Interactions,IREF-BIOGRID,1
PICK1,GRIA4,0.07460413,Physical Interactions,IREF-BIOGRID,1
FOXP4,FOXP2,0.20853257,Physical Interactions,IREF-BIOGRID,1
NRXN1,NLGN1,0.12895764,Physical Interactions,IREF-BIOGRID,1
NLGN2,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID,1
NLGN2,DLG2,0.100320436,Physical Interactions,IREF-BIOGRID,1
NLGN2,NRXN1,0.12895764,Physical Interactions,IREF-BIOGRID,1
FOXP1,FOXP2,0.14036609,Physical Interactions,IREF-BIOGRID,1
FOXP1,FOXP4,0.32874706,Physical Interactions,IREF-BIOGRID,1
LRP8,APOE,0.026309313,Physical Interactions,IREF-BIOGRID,1
LRP8,DAB1,0.021996323,Physical Interactions,IREF-BIOGRID,1
CACNG2,GRIA1,0.11153426,Physical Interactions,IREF-BIOGRID,1
CACNG2,GRIA2,0.14279233,Physical Interactions,IREF-BIOGRID,1
CACNG2,GRIA4,0.29219383,Physical Interactions,IREF-BIOGRID,1
NLGN3,NRXN3,0.29926524,Physical Interactions,IREF-BIOGRID,1
NLGN3,DLG2,0.10351724,Physical Interactions,IREF-BIOGRID,1
NLGN3,NRXN1,0.133067,Physical Interactions,IREF-BIOGRID,1
GRIP1,GRIA3,0.13344948,Physical Interactions,IREF-BIOGRID,1
GRIP1,GRIA1,0.032829814,Physical Interactions,IREF-BIOGRID,1
GRIP1,GRIA2,0.042030547,Physical Interactions,IREF-BIOGRID,1
GRIP1,GRIA4,0.08600648,Physical Interactions,IREF-BIOGRID,1
GRIA2,GRIA3,0.70710677,Predicted,I2D-MGI-Mouse2Human,1
GRIA2,GRIA1,0.70710677,Predicted,I2D-MGI-Mouse2Human,1
GRIN2A,DLG2,0.76536685,Predicted,I2D-MGI-Mouse2Human,1
DMD,CADPS,0.70710677,Predicted,I2D-MGI-Mouse2Human,1
CASK,CADM1,0.55178285,Predicted,I2D-MGI-Mouse2Human,1
DAB2IP,DAB1,0.45354262,Predicted,I2D-MGI-Mouse2Human,1
CRKL,DAB1,0.45354262,Predicted,I2D-MGI-Mouse2Human,1
GRIN2B,DLG2,0.45508987,Predicted,I2D-MGI-Mouse2Human,1
LRP8,DAB1,0.2250904,Predicted,I2D-MGI-Mouse2Human,1
NLGN1,NRXN3,0.106924124,Predicted,I2D-BIND-Rat2Human,1
GRIA2,GRIA1,0.10898389,Predicted,I2D-BIND-Rat2Human,1
DLG2,NLGN1,0.1636007,Predicted,I2D-BIND-Rat2Human,1
CASK,NRXN3,0.127907,Predicted,I2D-BIND-Rat2Human,1
GRIA4,GRIA1,0.53899354,Predicted,I2D-BIND-Rat2Human,1
PICK1,GRIA3,0.11927185,Predicted,I2D-BIND-Rat2Human,1
PICK1,NLGN1,0.05387198,Predicted,I2D-BIND-Rat2Human,1
PICK1,GRIA1,0.08073132,Predicted,I2D-BIND-Rat2Human,1
PICK1,GRIA2,0.08012836,Predicted,I2D-BIND-Rat2Human,1
NRXN1,NLGN1,0.07014569,Predicted,I2D-BIND-Rat2Human,1
NRXN1,SYT1,0.08328441,Predicted,I2D-BIND-Rat2Human,1
NRXN1,CASK,0.08391113,Predicted,I2D-BIND-Rat2Human,1
NLGN2,NRXN3,0.106924124,Predicted,I2D-BIND-Rat2Human,1
NLGN2,DLG2,0.1636007,Predicted,I2D-BIND-Rat2Human,1
NLGN2,PICK1,0.05387198,Predicted,I2D-BIND-Rat2Human,1
NLGN2,NRXN1,0.07014569,Predicted,I2D-BIND-Rat2Human,1
CANX,GRIA3,0.3426236,Predicted,I2D-BIND-Rat2Human,1
CANX,GRIA1,0.23191097,Predicted,I2D-BIND-Rat2Human,1
CANX,GRIA2,0.23017892,Predicted,I2D-BIND-Rat2Human,1
NLGN3,NRXN3,0.3288982,Predicted,I2D-BIND-Rat2Human,1
NLGN3,NRXN1,0.21576788,Predicted,I2D-BIND-Rat2Human,1
GRIP1,GRIA3,0.09375173,Predicted,I2D-BIND-Rat2Human,1
GRIP1,GRIA2,0.06298361,Predicted,I2D-BIND-Rat2Human,1
GRIP1,PICK1,0.04665597,Predicted,I2D-BIND-Rat2Human,1
NSF,GRIA2,0.10914716,Predicted,I2D-BIND-Rat2Human,1
GRIA2,GRIA1,0.1482913,Predicted,I2D-IntAct-Rat2Human,1
KCNMA1,APOE,0.20185097,Predicted,I2D-IntAct-Rat2Human,1
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human,1
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human,1
GRIP1,GRIA2,0.1750195,Predicted,I2D-IntAct-Rat2Human,1
NSF,GRIA3,0.40882352,Predicted,I2D-IntAct-Rat2Human,1
NSF,GRIA2,0.18973328,Predicted,I2D-IntAct-Rat2Human,1
GRIA2,GRIA3,0.34132034,Predicted,I2D-IntAct-Mouse2Human,1
GRIA2,GRIA1,0.20638463,Predicted,I2D-IntAct-Mouse2Human,1
KCNMA1,APOE,0.046141963,Predicted,I2D-IntAct-Mouse2Human,1
GRIN2A,DLG2,0.43138778,Predicted,I2D-IntAct-Mouse2Human,1
GRIA4,GRIA2,0.39718446,Predicted,I2D-IntAct-Mouse2Human,1
GRIN2B,RPL13,0.07099416,Predicted,I2D-IntAct-Mouse2Human,1
GRIN2B,SYT1,0.0393166,Predicted,I2D-IntAct-Mouse2Human,1
GRIN2B,DLG2,0.02347696,Predicted,I2D-IntAct-Mouse2Human,1
GRIN2B,GRIN2A,0.01552112,Predicted,I2D-IntAct-Mouse2Human,1
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human,1
LRP8,DAB1,0.1393855,Predicted,I2D-IntAct-Mouse2Human,1
NSF,GRIN2B,0.032070022,Predicted,I2D-IntAct-Mouse2Human,1
GRIA2,GRIA1,0.1816205,Predicted,I2D-MINT-Mouse2Human,1
GRIP1,GRIA2,0.15537944,Predicted,I2D-MINT-Mouse2Human,1
NLGN1,NRXN3,0.27595463,Predicted,Wu-Stein-2010,1
GRIA1,GRIA3,0.104706414,Predicted,Wu-Stein-2010,1
GRIA2,GRIA3,0.10621657,Predicted,Wu-Stein-2010,1
GRIA2,GRIA1,0.05536067,Predicted,Wu-Stein-2010,1
GRIN2A,DLG2,0.08535541,Predicted,Wu-Stein-2010,1
CASK,NRXN3,0.07359826,Predicted,Wu-Stein-2010,1
GRIA4,GRIA3,0.22018415,Predicted,Wu-Stein-2010,1
GRIA4,GRIA1,0.11476122,Predicted,Wu-Stein-2010,1
GRIA4,GRIA2,0.11641639,Predicted,Wu-Stein-2010,1
GRIA4,GRIN2A,0.12890655,Predicted,Wu-Stein-2010,1
PICK1,GRIA3,0.10072948,Predicted,Wu-Stein-2010,1
PICK1,GRIA2,0.053257972,Predicted,Wu-Stein-2010,1
FOXP4,FOXP2,0.4674836,Predicted,Wu-Stein-2010,1
NRXN1,NLGN1,0.25279924,Predicted,Wu-Stein-2010,1
NRXN1,CASK,0.06742261,Predicted,Wu-Stein-2010,1
NLGN2,NRXN3,0.6251693,Predicted,Wu-Stein-2010,1
FOXP1,FOXP2,0.3568758,Predicted,Wu-Stein-2010,1
FOXP1,FOXP4,0.4674836,Predicted,Wu-Stein-2010,1
LRP8,APOE,0.14424327,Predicted,Wu-Stein-2010,1
CACNG2,GRIA1,0.17634167,Predicted,Wu-Stein-2010,1
CACNG2,GRIA2,0.17888501,Predicted,Wu-Stein-2010,1
CACNG2,GRIA4,0.37082392,Predicted,Wu-Stein-2010,1
NLGN3,NRXN3,0.27595463,Predicted,Wu-Stein-2010,1
NLGN3,NRXN1,0.25279924,Predicted,Wu-Stein-2010,1
NSF,GRIA3,0.20787233,Predicted,Wu-Stein-2010,1
NSF,GRIA2,0.109906845,Predicted,Wu-Stein-2010,1
CELF2,MSI2,0.002869884,Shared protein domains,PFAM,1
ZIC1,BCL11A,0.005686369,Shared protein domains,PFAM,1
GRIA1,GRIA3,0.04433052,Shared protein domains,PFAM,1
RBFOX1,MSI2,0.022029068,Shared protein domains,PFAM,1
RBFOX1,CELF2,0.005511271,Shared protein domains,PFAM,1
GRIA2,GRIA3,0.043422285,Shared protein domains,PFAM,1
GRIA2,GRIA1,0.043422285,Shared protein domains,PFAM,1
GRIN2A,GRIA3,0.04271426,Shared protein domains,PFAM,1
GRIN2A,GRIA1,0.04271426,Shared protein domains,PFAM,1
GRIN2A,GRIA2,0.041839138,Shared protein domains,PFAM,1
CASK,DLG2,0.025205975,Shared protein domains,PFAM,1
DAB2IP,SYT1,0.011341281,Shared protein domains,PFAM,1
GRIA4,GRIA3,0.043422285,Shared protein domains,PFAM,1
GRIA4,GRIA1,0.043422285,Shared protein domains,PFAM,1
GRIA4,GRIA2,0.06910934,Shared protein domains,PFAM,1
GRIA4,GRIN2A,0.041839138,Shared protein domains,PFAM,1
GRIN2B,GRIA3,0.04271426,Shared protein domains,PFAM,1
GRIN2B,GRIA1,0.04271426,Shared protein domains,PFAM,1
GRIN2B,GRIA2,0.041839138,Shared protein domains,PFAM,1
GRIN2B,GRIN2A,0.0646588,Shared protein domains,PFAM,1
GRIN2B,GRIA4,0.041839138,Shared protein domains,PFAM,1
FOXP4,FOXP2,0.054257795,Shared protein domains,PFAM,1
NRXN1,NRXN3,0.03227324,Shared protein domains,PFAM,1
NLGN2,NLGN1,0.08031935,Shared protein domains,PFAM,1
FOXP1,FOXP2,0.054257795,Shared protein domains,PFAM,1
FOXP1,FOXP4,0.054257795,Shared protein domains,PFAM,1
NLGN3,NLGN1,0.08031935,Shared protein domains,PFAM,1
NLGN3,NLGN2,0.08031935,Shared protein domains,PFAM,1
GRIP1,PICK1,0.011947693,Shared protein domains,PFAM,1
CELF2,MSI2,0.005901222,Shared protein domains,INTERPRO,1
BCL11A,BNC2,0.003470632,Shared protein domains,INTERPRO,1
NRXN3,CADM1,0.008697084,Shared protein domains,INTERPRO,1
ZIC1,BNC2,0.003483345,Shared protein domains,INTERPRO,1
ZIC1,BCL11A,0.003699335,Shared protein domains,INTERPRO,1
GRIA1,GRIA3,0.042483553,Shared protein domains,INTERPRO,1
RBFOX1,MSI2,0.006775161,Shared protein domains,INTERPRO,1
GRIA2,GRIA3,0.041972898,Shared protein domains,INTERPRO,1
GRIA2,GRIA1,0.041972898,Shared protein domains,INTERPRO,1
GRIN2A,GRIA3,0.041564234,Shared protein domains,INTERPRO,1
GRIN2A,GRIA1,0.041564234,Shared protein domains,INTERPRO,1
GRIN2A,GRIA2,0.04106463,Shared protein domains,INTERPRO,1
CASK,DLG2,0.034912854,Shared protein domains,INTERPRO,1
GRIA4,GRIA3,0.041972898,Shared protein domains,INTERPRO,1
GRIA4,GRIA1,0.041972898,Shared protein domains,INTERPRO,1
GRIA4,GRIA2,0.05723623,Shared protein domains,INTERPRO,1
GRIA4,GRIN2A,0.04106463,Shared protein domains,INTERPRO,1
SP4,BNC2,0.003428176,Shared protein domains,INTERPRO,1
SP4,BCL11A,0.003640745,Shared protein domains,INTERPRO,1
SP4,ZIC1,0.003654082,Shared protein domains,INTERPRO,1
GRIN2B,GRIA3,0.041564234,Shared protein domains,INTERPRO,1
GRIN2B,GRIA1,0.041564234,Shared protein domains,INTERPRO,1
GRIN2B,GRIA2,0.04106463,Shared protein domains,INTERPRO,1
GRIN2B,GRIN2A,0.05480496,Shared protein domains,INTERPRO,1
GRIN2B,GRIA4,0.04106463,Shared protein domains,INTERPRO,1
FOXP4,FOXP2,0.035104837,Shared protein domains,INTERPRO,1
NRXN1,CADM1,0.008697084,Shared protein domains,INTERPRO,1
NRXN1,NRXN3,0.039292276,Shared protein domains,INTERPRO,1
NLGN2,NLGN1,0.058890454,Shared protein domains,INTERPRO,1
FOXP1,FOXP2,0.035494495,Shared protein domains,INTERPRO,1
FOXP1,FOXP4,0.035494495,Shared protein domains,INTERPRO,1
NLGN3,NLGN1,0.058847018,Shared protein domains,INTERPRO,1
NLGN3,NLGN2,0.058847018,Shared protein domains,INTERPRO,1
GRIP1,PICK1,0.01466509,Shared protein domains,INTERPRO,1
PROX1,NTNG1,0.017466865,Co-expression,Wang-Maris-2006,2
MEIS2,NTNG1,0.03110744,Co-expression,Wang-Maris-2006,2
MEIS2,PROX1,0.022070752,Co-expression,Wang-Maris-2006,2
ERC2,CADPS,0.011301518,Co-expression,Wang-Maris-2006,2
CBFA2T2,PROX1,0.010662191,Co-expression,Wang-Maris-2006,2
PPFIA3,ERC2,0.008659654,Co-expression,Wang-Maris-2006,2
TCF4,CBFA2T2,0.015139315,Co-expression,Wang-Maris-2006,2
TCF3,TCF12,0.012766833,Co-expression,Wang-Maris-2006,2
PPP3R1,GABRB2,0.010002892,Co-expression,Wang-Maris-2006,2
SLC4A7,TCF3,0.012232178,Co-expression,Wang-Maris-2006,2
ZBTB20,ZNF462,0.022014352,Co-expression,Roth-Zlotnik-2006,2
MEIS2,ZNF462,0.0200585,Co-expression,Roth-Zlotnik-2006,2
PPP2R2B,KIRREL3,0.015357215,Co-expression,Roth-Zlotnik-2006,2
ERC2,LRRTM4,0.005127398,Co-expression,Roth-Zlotnik-2006,2
ERC2,MYCBP2,0.006699367,Co-expression,Roth-Zlotnik-2006,2
ERC2,PPFIA2,0.004341328,Co-expression,Roth-Zlotnik-2006,2
RUNX1T1,ZFPM2,0.015360349,Co-expression,Roth-Zlotnik-2006,2
CADPS2,ZFPM2,0.007908925,Co-expression,Roth-Zlotnik-2006,2
CADPS2,RUNX1T1,0.01253001,Co-expression,Roth-Zlotnik-2006,2
GABRA1,GABRB2,0.016938474,Co-expression,Roth-Zlotnik-2006,2
GABRG2,LRRTM4,0.004626963,Co-expression,Roth-Zlotnik-2006,2
GABRG2,MYCBP2,0.005968162,Co-expression,Roth-Zlotnik-2006,2
GABRG2,ERC2,0.002745503,Co-expression,Roth-Zlotnik-2006,2
GABRG2,GABRB2,0.0086003,Co-expression,Roth-Zlotnik-2006,2
GABRG2,GABRA1,0.004871531,Co-expression,Roth-Zlotnik-2006,2
TCF4,ZFPM2,0.011818433,Co-expression,Roth-Zlotnik-2006,2
TCF4,MYCBP2,0.01534966,Co-expression,Roth-Zlotnik-2006,2
TCF4,RUNX1T1,0.022381898,Co-expression,Roth-Zlotnik-2006,2
PPP3R1,LRRTM4,0.011597336,Co-expression,Roth-Zlotnik-2006,2
PPP3R1,PPP3CA,0.011802422,Co-expression,Roth-Zlotnik-2006,2
NEGR1,LRRTM4,0.014272684,Co-expression,Roth-Zlotnik-2006,2
NEGR1,ERC2,0.008207017,Co-expression,Roth-Zlotnik-2006,2
NEGR1,GABRG2,0.00699741,Co-expression,Roth-Zlotnik-2006,2
NPHS2,SLC4A4,0.009320033,Co-expression,Roth-Zlotnik-2006,2
RFX3,ZFPM2,0.021853,Co-expression,Innocenti-Brown-2011,2
LYST,AUTS2,0.02117875,Co-expression,Innocenti-Brown-2011,2
NPHS2,GABRB2,0.001766671,Co-expression,Innocenti-Brown-2011,2
CADPS,KCNN2,0.01976323,Co-expression,Mallon-McKay-2013,2
ERC2,NTM,0.017292935,Co-expression,Mallon-McKay-2013,2
GABRG2,GABRA1,0.005312133,Co-expression,Mallon-McKay-2013,2
TCF12,RFX3,0.014459278,Co-expression,Mallon-McKay-2013,2
NPHS2,SLC4A4,0.006615018,Co-expression,Mallon-McKay-2013,2
NTNG1,TRPM3,0.012240409,Co-expression,Dobbin-Giordano-2005,2
MEIS2,ZFPM2,0.006365716,Co-expression,Dobbin-Giordano-2005,2
DMD,KCNN2,0.013220851,Co-expression,Dobbin-Giordano-2005,2
GABRB2,PPFIA2,0.007381042,Co-expression,Dobbin-Giordano-2005,2
GABRG2,TRPM3,0.015822299,Co-expression,Dobbin-Giordano-2005,2
GABRG2,NTNG1,0.005670833,Co-expression,Dobbin-Giordano-2005,2
TCF4,MEIS2,0.006226998,Co-expression,Dobbin-Giordano-2005,2
TCF4,MYCBP2,0.011963425,Co-expression,Dobbin-Giordano-2005,2
TCF12,MYCBP2,0.019444853,Co-expression,Dobbin-Giordano-2005,2
PPFIA2,KIRREL3,0.008053838,Co-expression,Chen-Brown-2002,2
ERC2,CADPS,0.009211877,Co-expression,Chen-Brown-2002,2
ERC2,MEIS2,0.008769918,Co-expression,Chen-Brown-2002,2
PPFIA1,CADPS,0.012842448,Co-expression,Chen-Brown-2002,2
PPFIA1,ERC2,0.006693239,Co-expression,Chen-Brown-2002,2
FKBP1A,GABRG2,0.006329682,Co-expression,Chen-Brown-2002,2
PPFIA2,NTNG1,0.025579492,Co-expression,Burington-Shaughnessy-2008,2
MEIS2,ZNF462,0.010641895,Co-expression,Ramaswamy-Golub-2001,2
MEIS2,SLC4A4,0.008960127,Co-expression,Ramaswamy-Golub-2001,2
GABRA1,RUNX1T1,0.009334177,Co-expression,Ramaswamy-Golub-2001,2
ERC2,DMD,0.011061023,Co-expression,Alizadeh-Staudt-2000,2
CTR9,ERC2,0.009205168,Co-expression,Alizadeh-Staudt-2000,2
FKBP1A,TCF3,0.007305612,Co-expression,Alizadeh-Staudt-2000,2
MEIS2,ZBTB20,0.008581336,Co-expression,Bild-Nevins-2006 B,2
DMD,KHDRBS3,0.006669987,Co-expression,Bild-Nevins-2006 B,2
DMD,MEIS2,0.005614822,Co-expression,Bild-Nevins-2006 B,2
GABRB2,PPFIA2,0.005550752,Co-expression,Bild-Nevins-2006 B,2
CTR9,AUTS2,0.008126576,Co-expression,Bild-Nevins-2006 B,2
TCF4,PROX1,0.024690144,Co-expression,Bild-Nevins-2006 B,2
PPP3CA,LYST,0.008942813,Co-expression,Perou-Botstein-1999,2
CTR9,PPP3CA,0.008839349,Co-expression,Perou-Botstein-1999,2
MYCBP2,ZBTB20,0.008298752,Co-expression,Bahr-Bowler-2013,2
TCF3,TCF4,0.02266555,Co-expression,Bahr-Bowler-2013,2
DMD,ZBTB20,0.011623008,Co-expression,Wu-Garvey-2007,2
TCF12,AUTS2,0.010036537,Co-expression,Wu-Garvey-2007,2
BLK,PPFIA1,0.014766565,Co-expression,Wu-Garvey-2007,2
PPP3CA,LYST,0.008737347,Co-localization,Schadt-Shoemaker-2004,2
GABRA1,LYST,0.007481606,Co-localization,Schadt-Shoemaker-2004,2
GABRA1,PPP3CA,0.005701016,Co-localization,Schadt-Shoemaker-2004,2
PPP3R1,PPP3CA,0.007823117,Co-localization,Schadt-Shoemaker-2004,2
PPP3R1,GABRA1,0.006269911,Co-localization,Schadt-Shoemaker-2004,2
PPP2R2B,NTM,0.001808427,Co-localization,Johnson-Shoemaker-2003,2
PPFIA2,PPP2R2B,0.008173014,Co-localization,Johnson-Shoemaker-2003,2
CNTNAP2,CADPS,0.011970584,Co-localization,Johnson-Shoemaker-2003,2
PPP3CA,PPP2R2B,0.00254161,Co-localization,Johnson-Shoemaker-2003,2
GABRB2,CADPS,0.007022554,Co-localization,Johnson-Shoemaker-2003,2
GABRB2,PPFIA2,0.00918062,Co-localization,Johnson-Shoemaker-2003,2
GABRB2,CNTNAP2,0.003553759,Co-localization,Johnson-Shoemaker-2003,2
GABRB2,CADPS2,0.00482759,Co-localization,Johnson-Shoemaker-2003,2
GABRG2,MYCBP2,0.009722736,Co-localization,Johnson-Shoemaker-2003,2
GABRG2,PPFIA2,0.013448508,Co-localization,Johnson-Shoemaker-2003,2
GABRG2,CNTNAP2,0.005161157,Co-localization,Johnson-Shoemaker-2003,2
GABRG2,GABRB2,0.003214756,Co-localization,Johnson-Shoemaker-2003,2
TCF4,RUNX1T1,0.019805089,Co-localization,Johnson-Shoemaker-2003,2
HS6ST3,PTCHD4,0.000379863,Genetic Interactions,Lin-Smith-2010,2
TRPM3,HS6ST3,0.000281097,Genetic Interactions,Lin-Smith-2010,2
GLIS3,PTCHD4,0.000376851,Genetic Interactions,Lin-Smith-2010,2
GLIS3,HS6ST3,0.000330168,Genetic Interactions,Lin-Smith-2010,2
KIRREL3,PTCHD4,0.000309833,Genetic Interactions,Lin-Smith-2010,2
KIRREL3,TRPM3,0.000229275,Genetic Interactions,Lin-Smith-2010,2
KIRREL3,GLIS3,0.000269299,Genetic Interactions,Lin-Smith-2010,2
KCNN2,TRPM3,0.000279169,Genetic Interactions,Lin-Smith-2010,2
KCNN2,KIRREL3,0.000269589,Genetic Interactions,Lin-Smith-2010,2
ZFPM2,GLIS3,0.000529697,Genetic Interactions,Lin-Smith-2010,2
ZFPM2,LRRTM4,0.00235632,Genetic Interactions,Lin-Smith-2010,2
ZFPM2,KIRREL3,0.000435496,Genetic Interactions,Lin-Smith-2010,2
RFX3,KIRREL3,0.00037022,Genetic Interactions,Lin-Smith-2010,2
SLC8A1,HS6ST3,0.000336999,Genetic Interactions,Lin-Smith-2010,2
SLC8A1,TRPM3,0.000284638,Genetic Interactions,Lin-Smith-2010,2
SLC8A1,GLIS3,0.000334327,Genetic Interactions,Lin-Smith-2010,2
SLC8A1,KCNN2,0.000334687,Genetic Interactions,Lin-Smith-2010,2
NTNG1,ZNF462,0.000747356,Genetic Interactions,Lin-Smith-2010,2
NTNG1,KCNN2,0.000328401,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,PTCHD4,0.000299676,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,HS6ST3,0.000262553,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,TRPM3,0.000221759,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,GLIS3,0.000260472,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,KIRREL3,0.00021415,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,KCNN2,0.000260752,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,SLC8A1,0.00026586,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,NTNG1,0.000260867,Genetic Interactions,Lin-Smith-2010,2
AUTS2,ZNF462,0.000410409,Genetic Interactions,Lin-Smith-2010,2
AUTS2,TRPM3,0.000153373,Genetic Interactions,Lin-Smith-2010,2
AUTS2,GLIS3,0.000180147,Genetic Interactions,Lin-Smith-2010,2
AUTS2,KIRREL3,0.00014811,Genetic Interactions,Lin-Smith-2010,2
AUTS2,KCNN2,0.000180341,Genetic Interactions,Lin-Smith-2010,2
