Gene 1,Gene 2,Weight,Network group,Network,cluster
SLC8A1,KCNN2,0.000334687,Genetic Interactions,Lin-Smith-2010,2
NRXN3,HS6ST3,0.000259002,Genetic Interactions,Lin-Smith-2010,2
NRXN3,TRPM3,0.00021876,Genetic Interactions,Lin-Smith-2010,2
NRXN3,KIRREL3,0.000211253,Genetic Interactions,Lin-Smith-2010,2
NRXN3,SLC8A1,0.000262265,Genetic Interactions,Lin-Smith-2010,2
PROX1,SLC4A4,0.000280683,Genetic Interactions,Lin-Smith-2010,2
PROX1,DMD,0.000512896,Genetic Interactions,Lin-Smith-2010,2
PROX1,SRRM2,0.000648612,Genetic Interactions,Lin-Smith-2010,2
PROX1,SLC8A1,0.000279245,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,HS6ST3,0.000262553,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,TRPM3,0.000221759,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,KIRREL3,0.00021415,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,SLC4A4,0.00026723,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,KCNN2,0.000260752,Genetic Interactions,Lin-Smith-2010,2
ZBTB20,SLC8A1,0.00026586,Genetic Interactions,Lin-Smith-2010,2
AUTS2,ZNF462,0.000410409,Genetic Interactions,Lin-Smith-2010,2
AUTS2,TRPM3,0.000153373,Genetic Interactions,Lin-Smith-2010,2
AUTS2,KIRREL3,0.00014811,Genetic Interactions,Lin-Smith-2010,2
AUTS2,KCNN2,0.000180341,Genetic Interactions,Lin-Smith-2010,2
AUTS2,RFX3,0.000247657,Genetic Interactions,Lin-Smith-2010,2
AUTS2,SLC8A1,0.000183874,Genetic Interactions,Lin-Smith-2010,2
AUTS2,NRXN3,0.000141317,Genetic Interactions,Lin-Smith-2010,2
AUTS2,PROX1,0.000150467,Genetic Interactions,Lin-Smith-2010,2
AUTS2,ZBTB20,0.000143255,Genetic Interactions,Lin-Smith-2010,2
PPP2R2B,KIRREL3,0.000394739,Genetic Interactions,Lin-Smith-2010,2
PPP2R2B,PROX1,0.000401021,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,ZNF462,0.000860087,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,TRPM3,0.00032142,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,LYST,0.000770613,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,SRRM2,0.000895046,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,PROX1,0.00031533,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,ZBTB20,0.000300216,Genetic Interactions,Lin-Smith-2010,2
KHDRBS3,AUTS2,0.000207635,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,ZNF462,0.000439201,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,HS6ST3,0.000194325,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,TRPM3,0.000164132,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,SLC8A1,0.000196773,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,NRXN3,0.000151231,Genetic Interactions,Lin-Smith-2010,2
CNTNAP2,PROX1,0.000161022,Genetic Interactions,Lin-Smith-2010,2
MYCBP2,KCNN2,0.000447851,Genetic Interactions,Lin-Smith-2010,2
MYCBP2,NRXN3,0.000350941,Genetic Interactions,Lin-Smith-2010,2
MYCBP2,ZBTB20,0.000355753,Genetic Interactions,Lin-Smith-2010,2
MEIS2,TRPM3,0.000286869,Genetic Interactions,Lin-Smith-2010,2
MEIS2,KIRREL3,0.000277026,Genetic Interactions,Lin-Smith-2010,2
MEIS2,SRRM2,0.000798833,Genetic Interactions,Lin-Smith-2010,2
MEIS2,ZFPM2,0.000544894,Genetic Interactions,Lin-Smith-2010,2
MEIS2,NRXN3,0.000264321,Genetic Interactions,Lin-Smith-2010,2
MEIS2,PROX1,0.000281434,Genetic Interactions,Lin-Smith-2010,2
MEIS2,ZBTB20,0.000267945,Genetic Interactions,Lin-Smith-2010,2
MEIS2,AUTS2,0.000185315,Genetic Interactions,Lin-Smith-2010,2
MEIS2,KHDRBS3,0.000388362,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,KIRREL3,0.000257113,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,KCNN2,0.000313065,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,ZBTB20,0.000248685,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,AUTS2,0.000171995,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,KHDRBS3,0.000360447,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,CNTNAP2,0.000184061,Genetic Interactions,Lin-Smith-2010,2
PPFIA2,MEIS2,0.000321701,Genetic Interactions,Lin-Smith-2010,2
RUNX1T1,TRPM3,0.000247406,Genetic Interactions,Lin-Smith-2010,2
RUNX1T1,LRRTM4,0.001292693,Genetic Interactions,Lin-Smith-2010,2
RUNX1T1,SRRM2,0.000688941,Genetic Interactions,Lin-Smith-2010,2
RUNX1T1,NRXN3,0.000227959,Genetic Interactions,Lin-Smith-2010,2
RUNX1T1,CNTNAP2,0.000171034,Genetic Interactions,Lin-Smith-2010,2
CTR9,AUTS2,0.000347117,Genetic Interactions,Lin-Smith-2010,2
CTR9,RUNX1T1,0.000559936,Genetic Interactions,Lin-Smith-2010,2
PPFIA1,KIRREL3,0.000464253,Genetic Interactions,Lin-Smith-2010,2
PPFIA1,KCNN2,0.000565282,Genetic Interactions,Lin-Smith-2010,2
PPFIA1,SLC8A1,0.000576356,Genetic Interactions,Lin-Smith-2010,2
TCF4,ZNF462,0.000568411,Genetic Interactions,Lin-Smith-2010,2
TCF4,TRPM3,0.000212419,Genetic Interactions,Lin-Smith-2010,2
TCF4,KIRREL3,0.00020513,Genetic Interactions,Lin-Smith-2010,2
TCF4,DMD,0.000467745,Genetic Interactions,Lin-Smith-2010,2
TCF4,SLC8A1,0.000254662,Genetic Interactions,Lin-Smith-2010,2
TCF4,NRXN3,0.000195722,Genetic Interactions,Lin-Smith-2010,2
TCF4,PROX1,0.000208394,Genetic Interactions,Lin-Smith-2010,2
TCF4,ZBTB20,0.000198406,Genetic Interactions,Lin-Smith-2010,2
TCF4,AUTS2,0.000137221,Genetic Interactions,Lin-Smith-2010,2
TCF4,CNTNAP2,0.000146847,Genetic Interactions,Lin-Smith-2010,2
TCF4,MYCBP2,0.000340769,Genetic Interactions,Lin-Smith-2010,2
TCF4,PPFIA2,0.00023821,Genetic Interactions,Lin-Smith-2010,2
TCF4,RUNX1T1,0.000221351,Genetic Interactions,Lin-Smith-2010,2
GIT1,ZBTB20,0.000758509,Genetic Interactions,Lin-Smith-2010,2
GIT1,PPFIA2,0.000910684,Genetic Interactions,Lin-Smith-2010,2
TCF3,TRPM3,0.000541343,Genetic Interactions,Lin-Smith-2010,2
TCF3,DMD,0.001192032,Genetic Interactions,Lin-Smith-2010,2
TCF3,NRXN3,0.000498792,Genetic Interactions,Lin-Smith-2010,2
TCF3,ZBTB20,0.00050563,Genetic Interactions,Lin-Smith-2010,2
TCF3,MEIS2,0.000654087,Genetic Interactions,Lin-Smith-2010,2
TCF3,RUNX1T1,0.000564106,Genetic Interactions,Lin-Smith-2010,2
TCF12,HS6ST3,0.000350705,Genetic Interactions,Lin-Smith-2010,2
TCF12,KIRREL3,0.00028605,Genetic Interactions,Lin-Smith-2010,2
TCF12,SLC4A4,0.000356952,Genetic Interactions,Lin-Smith-2010,2
TCF12,RFX3,0.000478311,Genetic Interactions,Lin-Smith-2010,2
TCF12,ZFPM2,0.000562645,Genetic Interactions,Lin-Smith-2010,2
TCF12,NRXN3,0.000272932,Genetic Interactions,Lin-Smith-2010,2
TCF12,ZBTB20,0.000276674,Genetic Interactions,Lin-Smith-2010,2
TCF12,AUTS2,0.000191352,Genetic Interactions,Lin-Smith-2010,2
TCF12,CNTNAP2,0.000204777,Genetic Interactions,Lin-Smith-2010,2
TCF12,PPFIA2,0.000332181,Genetic Interactions,Lin-Smith-2010,2
TCF12,RUNX1T1,0.000308671,Genetic Interactions,Lin-Smith-2010,2
TCF12,PPFIA1,0.000599797,Genetic Interactions,Lin-Smith-2010,2
TCF12,TCF3,0.000675395,Genetic Interactions,Lin-Smith-2010,2
SIN3A,TRPM3,0.000797574,Genetic Interactions,Lin-Smith-2010,2
SIN3A,RFX3,0.001287877,Genetic Interactions,Lin-Smith-2010,2
SIN3A,PPP2R2B,0.001373171,Genetic Interactions,Lin-Smith-2010,2
NEGR1,ZNF462,0.000545906,Genetic Interactions,Lin-Smith-2010,2
NEGR1,JPH1,0.000957125,Genetic Interactions,Lin-Smith-2010,2
NEGR1,TRPM3,0.000204009,Genetic Interactions,Lin-Smith-2010,2
NEGR1,KIRREL3,0.000197008,Genetic Interactions,Lin-Smith-2010,2
NEGR1,SLC4A4,0.000245839,Genetic Interactions,Lin-Smith-2010,2
NEGR1,DMD,0.000449226,Genetic Interactions,Lin-Smith-2010,2
NEGR1,ZFPM2,0.000387505,Genetic Interactions,Lin-Smith-2010,2
NEGR1,SLC8A1,0.00024458,Genetic Interactions,Lin-Smith-2010,2
NEGR1,ZBTB20,0.00019055,Genetic Interactions,Lin-Smith-2010,2
NEGR1,AUTS2,0.000131788,Genetic Interactions,Lin-Smith-2010,2
NEGR1,KHDRBS3,0.000276186,Genetic Interactions,Lin-Smith-2010,2
NEGR1,CNTNAP2,0.000141033,Genetic Interactions,Lin-Smith-2010,2
NEGR1,PPFIA2,0.000228779,Genetic Interactions,Lin-Smith-2010,2
NEGR1,RUNX1T1,0.000212588,Genetic Interactions,Lin-Smith-2010,2
NEGR1,CBFA2T2,0.000594583,Genetic Interactions,Lin-Smith-2010,2
NEGR1,SIN3A,0.000685329,Genetic Interactions,Lin-Smith-2010,2
NCOR1,SLC4A4,0.00049784,Genetic Interactions,Lin-Smith-2010,2
NCOR1,ZFPM2,0.000784721,Genetic Interactions,Lin-Smith-2010,2
NCOR1,NRXN3,0.000380658,Genetic Interactions,Lin-Smith-2010,2
NCOR1,AUTS2,0.000266879,Genetic Interactions,Lin-Smith-2010,2
NCOR1,MYCBP2,0.000662757,Genetic Interactions,Lin-Smith-2010,2
NCOR1,MEIS2,0.000499173,Genetic Interactions,Lin-Smith-2010,2
NCOR1,PPFIA2,0.000463293,Genetic Interactions,Lin-Smith-2010,2
NCOR1,RUNX1T1,0.000430503,Genetic Interactions,Lin-Smith-2010,2
NCOR1,TCF4,0.000369624,Genetic Interactions,Lin-Smith-2010,2
NCOR1,TCF3,0.000941973,Genetic Interactions,Lin-Smith-2010,2
RFX4,HS6ST3,0.000617185,Genetic Interactions,Lin-Smith-2010,2
RFX4,TRPM3,0.000521291,Genetic Interactions,Lin-Smith-2010,2
RFX4,ELAVL2,0.001455466,Genetic Interactions,Lin-Smith-2010,2
RFX4,AUTS2,0.000336749,Genetic Interactions,Lin-Smith-2010,2
RFX4,TCF4,0.000466393,Genetic Interactions,Lin-Smith-2010,2
HDAC3,NRXN3,0.001283936,Genetic Interactions,Lin-Smith-2010,2
HDAC3,PROX1,0.001367063,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,LRRTM4,0.003677087,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,PROX1,0.000690416,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,ZBTB20,0.000657324,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,CNTNAP2,0.00048651,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,PPFIA2,0.000789198,Genetic Interactions,Lin-Smith-2010,2
DPYSL3,NEGR1,0.000604709,Genetic Interactions,Lin-Smith-2010,2
C19ORF47,HS6ST3,0.001015649,Genetic Interactions,Lin-Smith-2010,2
C19ORF47,CNTNAP2,0.000593037,Genetic Interactions,Lin-Smith-2010,2
DAO,DMD,0.001662177,Genetic Interactions,Lin-Smith-2010,2
DAO,PROX1,0.000740549,Genetic Interactions,Lin-Smith-2010,2
DAO,RUNX1T1,0.000786593,Genetic Interactions,Lin-Smith-2010,2
DAO,TCF4,0.000675357,Genetic Interactions,Lin-Smith-2010,2
ELAVL4,NRXN3,0.000514834,Genetic Interactions,Lin-Smith-2010,2
ELAVL4,AUTS2,0.00036095,Genetic Interactions,Lin-Smith-2010,2
ELAVL4,RUNX1T1,0.000582249,Genetic Interactions,Lin-Smith-2010,2
LHX2,LRRTM4,0.004347774,Genetic Interactions,Lin-Smith-2010,2
HDAC1,PROX1,0.000978876,Genetic Interactions,Lin-Smith-2010,2
HDAC1,CTR9,0.002258208,Genetic Interactions,Lin-Smith-2010,2
HDAC1,DAO,0.003172312,Genetic Interactions,Lin-Smith-2010,2
NLGN1,TRPM3,0.000284653,Genetic Interactions,Lin-Smith-2010,2
NLGN1,KIRREL3,0.000274886,Genetic Interactions,Lin-Smith-2010,2
NLGN1,KCNN2,0.000334705,Genetic Interactions,Lin-Smith-2010,2
NLGN1,RFX3,0.000459642,Genetic Interactions,Lin-Smith-2010,2
NLGN1,ZFPM2,0.000540685,Genetic Interactions,Lin-Smith-2010,2
NLGN1,SLC8A1,0.000341262,Genetic Interactions,Lin-Smith-2010,2
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010,2
NLGN1,AUTS2,0.000183884,Genetic Interactions,Lin-Smith-2010,2
NLGN1,CNTNAP2,0.000196784,Genetic Interactions,Lin-Smith-2010,2
NLGN1,CTR9,0.000644235,Genetic Interactions,Lin-Smith-2010,2
NLGN1,TCF4,0.000254676,Genetic Interactions,Lin-Smith-2010,2
NLGN1,GIT1,0.000973633,Genetic Interactions,Lin-Smith-2010,2
NLGN1,NEGR1,0.000244593,Genetic Interactions,Lin-Smith-2010,2
ERC2,PPFIA2,0.43340063,Physical Interactions,IREF-BIND,2
CTR9,CNTNAP2,1.0,Physical Interactions,IREF-BIND,2
CBFA2T2,RUNX1T1,0.4512975,Physical Interactions,IREF-BIND,2
PPFIA1,ERC2,0.43340063,Physical Interactions,IREF-BIND,2
TCF4,RUNX1T1,0.4512975,Physical Interactions,IREF-BIND,2
PPFIA3,ERC2,0.43340063,Physical Interactions,IREF-BIND,2
GIT1,PPFIA2,0.34716415,Physical Interactions,IREF-BIND,2
GIT1,PPFIA1,0.34716415,Physical Interactions,IREF-BIND,2
GIT1,PPFIA3,0.34716415,Physical Interactions,IREF-BIND,2
TCF3,RUNX1T1,0.35745284,Physical Interactions,IREF-BIND,2
TCF12,RUNX1T1,0.2922654,Physical Interactions,IREF-BIND,2
SIN3A,RUNX1T1,0.16067375,Physical Interactions,IREF-BIND,2
NCOR1,RUNX1T1,0.07057246,Physical Interactions,IREF-BIND,2
HDAC3,RUNX1T1,0.084351875,Physical Interactions,IREF-BIND,2
HDAC3,NCOR1,0.082670234,Physical Interactions,IREF-BIND,2
HDAC1,RUNX1T1,0.070974894,Physical Interactions,IREF-BIND,2
HDAC1,SIN3A,0.1583685,Physical Interactions,IREF-BIND,2
ERC2,PPFIA2,0.093751535,Physical Interactions,IREF-BIOGRID,2
CTR9,CNTNAP2,0.109798506,Physical Interactions,IREF-BIOGRID,2
CBFA2T2,RUNX1T1,0.02858695,Physical Interactions,IREF-BIOGRID,2
PPFIA1,PPFIA2,0.059742432,Physical Interactions,IREF-BIOGRID,2
PPFIA1,ERC2,0.039898336,Physical Interactions,IREF-BIOGRID,2
PPFIA3,ERC2,0.117057934,Physical Interactions,IREF-BIOGRID,2
GIT1,PPFIA2,0.044604283,Physical Interactions,IREF-BIOGRID,2
GIT1,ERC2,0.029788487,Physical Interactions,IREF-BIOGRID,2
GIT1,PPFIA1,0.018982481,Physical Interactions,IREF-BIOGRID,2
GIT1,PPFIA3,0.055692796,Physical Interactions,IREF-BIOGRID,2
TCF3,RUNX1T1,0.006839545,Physical Interactions,IREF-BIOGRID,2
TCF3,TCF4,0.002299703,Physical Interactions,IREF-BIOGRID,2
TCF12,RUNX1T1,0.012625904,Physical Interactions,IREF-BIOGRID,2
TCF12,TCF3,0.005291343,Physical Interactions,IREF-BIOGRID,2
SIN3A,RUNX1T1,0.006237478,Physical Interactions,IREF-BIOGRID,2
SIN3A,CBFA2T2,0.010925795,Physical Interactions,IREF-BIOGRID,2
SIN3A,TCF3,0.002614041,Physical Interactions,IREF-BIOGRID,2
NEGR1,NTM,0.29061055,Physical Interactions,IREF-BIOGRID,2
NCOR1,RUNX1T1,0.008388106,Physical Interactions,IREF-BIOGRID,2
NCOR1,CBFA2T2,0.014692914,Physical Interactions,IREF-BIOGRID,2
NCOR1,TCF3,0.00351534,Physical Interactions,IREF-BIOGRID,2
NCOR1,SIN3A,0.003205894,Physical Interactions,IREF-BIOGRID,2
RFX4,RFX3,0.3186294,Physical Interactions,IREF-BIOGRID,2
HDAC3,PROX1,0.015224016,Physical Interactions,IREF-BIOGRID,2
HDAC3,RUNX1T1,0.006379223,Physical Interactions,IREF-BIOGRID,2
HDAC3,CBFA2T2,0.011174082,Physical Interactions,IREF-BIOGRID,2
HDAC3,NCOR1,0.003278747,Physical Interactions,IREF-BIOGRID,2
C19ORF47,NTM,0.35439488,Physical Interactions,IREF-BIOGRID,2
HDAC1,ZFPM2,0.009109009,Physical Interactions,IREF-BIOGRID,2
HDAC1,RUNX1T1,0.002975878,Physical Interactions,IREF-BIOGRID,2
HDAC1,SIN3A,0.001137366,Physical Interactions,IREF-BIOGRID,2
NLGN1,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID,2
ERC2,PPFIA2,0.07963104,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
CBFA2T2,RUNX1T1,0.07162335,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
PPFIA1,PPFIA2,0.06317962,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
PPFIA1,ERC2,0.058651228,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
TCF4,RUNX1T1,0.018806245,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
PPFIA3,PPFIA2,0.079623744,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
PPFIA3,ERC2,0.07391672,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
PPFIA3,PPFIA1,0.058645852,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
GIT1,PPFIA2,0.046273462,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
GIT1,ERC2,0.042956814,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
GIT1,PPFIA1,0.034082126,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
GIT1,PPFIA3,0.04295288,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
TCF3,RUNX1T1,0.007288663,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
TCF12,RUNX1T1,0.028171752,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
TCF12,TCF3,0.006116305,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
SIN3A,RUNX1T1,0.0084165,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
SIN3A,CBFA2T2,0.017956164,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
SIN3A,TCF3,0.001827287,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NEGR1,NTM,0.5505102,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NCOR1,RUNX1T1,0.010784611,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NCOR1,CBFA2T2,0.023008406,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NCOR1,TCF3,0.002341422,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NCOR1,TCF12,0.009049942,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NCOR1,SIN3A,0.002703731,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
RFX4,RFX3,0.4660009,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC3,PROX1,0.02424454,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC3,RUNX1T1,0.00822222,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC3,CBFA2T2,0.017541677,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC3,NCOR1,0.00264132,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
ELAVL4,ELAVL2,0.4609075,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC1,ZFPM2,0.008754513,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC1,RUNX1T1,0.004282964,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC1,SIN3A,0.001073751,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
HDAC1,HDAC3,0.001048965,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NLGN1,NRXN3,0.23645857,Physical Interactions,IREF-SMALL-SCALE-STUDIES,2
NTM,KIRREL3,0.011208643,Shared protein domains,INTERPRO,2
ZFPM2,ZNF462,0.003461343,Shared protein domains,INTERPRO,2
PPP2R2B,LYST,0.013875917,Shared protein domains,INTERPRO,2
CNTNAP2,NRXN3,0.021018788,Shared protein domains,INTERPRO,2
CBFA2T2,RUNX1T1,0.19843674,Shared protein domains,INTERPRO,2
PPFIA1,PPFIA2,0.010504372,Shared protein domains,INTERPRO,2
PPFIA3,PPFIA2,0.011080474,Shared protein domains,INTERPRO,2
PPFIA3,PPFIA1,0.010279662,Shared protein domains,INTERPRO,2
TCF3,TCF4,0.008461113,Shared protein domains,INTERPRO,2
TCF12,TCF4,0.00693398,Shared protein domains,INTERPRO,2
TCF12,TCF3,0.00667154,Shared protein domains,INTERPRO,2
NEGR1,KIRREL3,0.011347807,Shared protein domains,INTERPRO,2
NEGR1,NTM,0.011008386,Shared protein domains,INTERPRO,2
NCOR1,PROX1,0.010461899,Shared protein domains,INTERPRO,2
RFX4,RFX3,0.030587018,Shared protein domains,INTERPRO,2
C19ORF47,PPFIA2,0.011230539,Shared protein domains,INTERPRO,2
C19ORF47,PPFIA1,0.010418882,Shared protein domains,INTERPRO,2
C19ORF47,PPFIA3,0.010990296,Shared protein domains,INTERPRO,2
ELAVL4,ELAVL2,0.04809491,Shared protein domains,INTERPRO,2
HDAC1,HDAC3,0.13902926,Shared protein domains,INTERPRO,2
MEIS2,ZNF462,0.0200585,Co-expression,Roth-Zlotnik-2006,3
PLK2,LRRTM4,0.011349227,Co-expression,Roth-Zlotnik-2006,3
ATP2B1,RYR3,0.008808848,Co-expression,Roth-Zlotnik-2006,3
ATP2B1,PLK2,0.010014934,Co-expression,Roth-Zlotnik-2006,3
GRIA1,CNKSR2,0.01689822,Co-expression,Roth-Zlotnik-2006,3
RUNX1T1,ZFPM2,0.015360349,Co-expression,Roth-Zlotnik-2006,3
TCF4,ZFPM2,0.011818433,Co-expression,Roth-Zlotnik-2006,3
TCF4,RUNX1T1,0.022381898,Co-expression,Roth-Zlotnik-2006,3
CADPS2,ZFPM2,0.007908925,Co-expression,Roth-Zlotnik-2006,3
CADPS2,RUNX1T1,0.01253001,Co-expression,Roth-Zlotnik-2006,3
GRIA3,HS6ST3,0.017759968,Co-expression,Roth-Zlotnik-2006,3
GRIA3,GRIA2,0.026316354,Co-expression,Roth-Zlotnik-2006,3
EFNA5,LRRTM4,0.011525148,Co-expression,Roth-Zlotnik-2006,3
EFNA3,EFNA5,0.01965016,Co-expression,Roth-Zlotnik-2006,3
MYL12B,ARL15,0.008357002,Co-expression,Roth-Zlotnik-2006,3
MYL12B,ADGRL2,0.006505057,Co-expression,Roth-Zlotnik-2006,3
ADGRL2,ZEB2,0.020463107,Co-expression,Wang-Maris-2006,3
GRIA1,CNKSR2,0.020354666,Co-expression,Wang-Maris-2006,3
GRIA2,RUNX1T1,0.017560486,Co-expression,Wang-Maris-2006,3
CBFA2T2,TCF4,0.015139315,Co-expression,Wang-Maris-2006,3
TCF3,TCF12,0.012766833,Co-expression,Wang-Maris-2006,3
GRIA2,ADGRL2,0.02367556,Co-expression,Rieger-Chu-2004,3
TCF4,RYR3,0.019310074,Co-expression,Rieger-Chu-2004,3
MEIS2,ZFPM2,0.006365716,Co-expression,Dobbin-Giordano-2005,3
ATP2B1,ADGRL2,0.015201942,Co-expression,Dobbin-Giordano-2005,3
DMD,KCNN2,0.013220851,Co-expression,Dobbin-Giordano-2005,3
GRIA2,ZFPM2,0.005903284,Co-expression,Dobbin-Giordano-2005,3
GRIA2,MEIS2,0.00492214,Co-expression,Dobbin-Giordano-2005,3
TCF4,MEIS2,0.006226998,Co-expression,Dobbin-Giordano-2005,3
EFNA1,EXT1,0.013775008,Co-expression,Dobbin-Giordano-2005,3
SNTA1,CNTNAP2,0.006614424,Co-expression,Dobbin-Giordano-2005,3
PCLO,ADGRL2,0.018167652,Co-expression,Dobbin-Giordano-2005,3
MEIS2,ZFHX4,0.021836564,Co-expression,Chen-Brown-2002,3
RYR3,MEIS2,0.022047868,Co-expression,Chen-Brown-2002,3
ID3,ZEB2,0.009837018,Co-expression,Chen-Brown-2002,3
CADPS,GRIA2,0.018274508,Co-expression,Chen-Brown-2002,3
TCF12,GRIA2,0.019149663,Co-expression,Chen-Brown-2002,3
ADGRL2,MEIS2,0.011174989,Co-expression,Bild-Nevins-2006 B,3
DMD,MEIS2,0.005614822,Co-expression,Bild-Nevins-2006 B,3
DMD,ADGRL2,0.010433924,Co-expression,Bild-Nevins-2006 B,3
EFNA5,MEIS2,0.010500195,Co-expression,Bild-Nevins-2006 B,3
EFNA5,RYR3,0.009257128,Co-expression,Bild-Nevins-2006 B,3
TCF12,PLK2,0.013284832,Co-expression,Bild-Nevins-2006 B,3
EFNA4,EFNA1,0.020093888,Co-expression,Bild-Nevins-2006 B,3
PLK2,ZFPM2,0.008276539,Co-expression,Mallon-McKay-2013,3
ADGRL2,KCNN2,0.012253112,Co-expression,Mallon-McKay-2013,3
TCF4,ADGRL2,0.01277687,Co-expression,Mallon-McKay-2013,3
GRIA3,GRIA1,0.026301395,Co-expression,Mallon-McKay-2013,3
CADPS,KCNN2,0.01976323,Co-expression,Mallon-McKay-2013,3
EFNA5,ZFHX4,0.016716007,Co-expression,Mallon-McKay-2013,3
PCLO,GRIA1,0.022618148,Co-expression,Mallon-McKay-2013,3
ATP2B1,EXT1,0.006713915,Co-expression,Noble-Diehl-2008,3
GRIA1,KIRREL3,0.01614423,Co-expression,Noble-Diehl-2008,3
GRIA3,FAM19A1,0.017726028,Co-expression,Noble-Diehl-2008,3
MYL12B,LRRTM4,0.009348459,Co-expression,Noble-Diehl-2008,3
MYO5B,LRRTM4,0.010624258,Co-expression,Noble-Diehl-2008,3
MYO5B,MYL12B,0.006251615,Co-expression,Noble-Diehl-2008,3
MEIS2,ZNF462,0.010641895,Co-expression,Ramaswamy-Golub-2001,3
DMD,RYR3,0.009752621,Co-expression,Wu-Garvey-2007,3
MYOD1,ID3,0.02224944,Co-expression,Wu-Garvey-2007,3
MEIS2,ZFHX4,0.01394813,Co-expression,Smirnov-Cheung-2009,3
ID3,ZFHX4,0.008897439,Co-expression,Smirnov-Cheung-2009,3
GRIA3,RYR3,0.015445509,Co-expression,Smirnov-Cheung-2009,3
PCLO,CADPS,0.019449934,Co-expression,Smirnov-Cheung-2009,3
NTM,PEX5L,0.007161029,Co-localization,Johnson-Shoemaker-2003,3
ZEB2,NTM,0.00314879,Co-localization,Johnson-Shoemaker-2003,3
ATP2B1,CNKSR2,0.004753268,Co-localization,Johnson-Shoemaker-2003,3
CNTNAP2,PEX5L,0.012130293,Co-localization,Johnson-Shoemaker-2003,3
GRIA1,CNKSR2,0.004756858,Co-localization,Johnson-Shoemaker-2003,3
GRIA2,CNKSR2,0.004541473,Co-localization,Johnson-Shoemaker-2003,3
GRIA2,ATP2B1,0.00884692,Co-localization,Johnson-Shoemaker-2003,3
